"positive","sony","Finally I get my ps4 back I sent it to Sony cause my HDMI was mess up now I can play MG's Tuesday yeaaaaa buddy"
"positive","sony","When you remember Sony is trying to make bible study mandatory on Sunday nights @xo_taylorbang pic.twitter.com/CfljDMvMv3"
"positive","sony","@InfinityInq Everyone is playing 3.0 and I'm just sitting here playing 2.0 because Sony is making me wait until tomorrow."
"positive","sony","Albert Shum and I won 3rd in a SONY design competition in early 90's...our design was a phone in which you push... http://fb.me/2hAjCi4Z1 "
"positive","sony","Mashable : Sony's electronics division may be in a slump, but it doesn't plan on fading quietly into the night. To spur innovation at..."
"negative","sony","#tech Sony's new smartwatch packs all its tech in the wristband: Sony's electronics division may be in a slump... http://on.mash.to/1X9ELth "
"positive","sony","Aqua blue PS Vita debuts in November - Sony is introducing an aqua blue PlayStation Vita and will begin selling it... http://ow.ly/33wfJo "
"positive","sony","Do I know anyone in LA with a Red, Sony C300 or Sony fs7 that I could rent or borrow tomorrow night (9/2) for a few hours?"
"positive","sony","Sony may just have made my new phone. That's a brilliant line up that nails practically everything. Let's see what the reviews say."
"positive","sony","We gonna hold a meetup on September 6th with SONY and other Japanese Giants: http://www.meetup.com/Events-at-the-Samurai-House-in-Israel/events/224740925/ … #dldtelaviv2015"
"positive","sony","Everybody chill, Sony may have a separate global flagship phone in the works Unfortunately, there are http://bit.ly/1G4V9Q7  #techupdates"
"positive","sony","Sony announced a new 500 GB PlayStation 4 bundle with Uncharted 4; will be in stored on October 9 for $400 in the US, $450 in Canada."
"positive","sony","Huge play by #Georgia to get out of the shadow of their own goal line on 2nd down. Lambert to Sony for a 48 yard gain. Very accurate pass"
"positive","sony","[the Sun daily] Lenovo, Sony and Marshall London on-trend smartphones: SOME smartphone trends come and go but ... http://bit.ly/1OlPGtH "
"positive","sony","#DidYouKnow? "One" was once voted the 5th most popular song of all time, in a poll conducted by Sony"
"positive","sony","Im going to sony store tomorrow.. may go in debt. i need to get a few things before its really tooooo late"
"negative","sony","I am having some major problems with Sony so probably no upload tonight I promise 2 tomorrow though. <3 =)"
"positive","sony","Sony is not anymore first to market with things awesome, but are so good at being 2nd to market but first in value. #aqua"
"positive","sony","Immensely enjoyable TV Song show "Indian Idol Jr" comes to a close today.Well done Sony, may the best kid win.All the finalists were tops."
"positive","sony","I do like that Sony formed that 3rd Party production team to assist with localization of games"
"positive","sony","OK... Sony has announced its playable games line up for the Tokyo Games Show 2015, September 15. Interestingly... http://fb.me/40hxzGm3f "
"positive","sony","Drew at Hitfix says the new Bond song will be released Tuesday. SONY will not tell the performer, but rumors is Radiohead."
"positive","sony","SONY: War Room, the faith-based movie, led the domestic box office over the U.S. Labor Day holiday weekend in its 2nd week in the cinemas"
"positive","sony","Football world cup qualifier 2018 Iran vs India Watch it live on Sony six September 8 , 7 pm #BleedBlue #letsfootball Support Indian team"
"positive","sony","Sony Pictures Last Monday, Sony Pictures released the first theatrical trailer for Concussion, the studio's... http://fb.me/JPNzIhQ8 "
"positive","sony","Sony's Project Morpheus Review: A Virtual Reality Headset that May Change the Future of Gaming ... http://ift.tt/1hSbrH2  #oculusrift #vr"
"positive","sony","Tomorrow Morning it will be USA vs Brazil live on Sony Six HD at 6 AM . #BRAvUSA #USAvBRA"
"positive","sony","#Sony Sony Xperia Z5 Premium news: Sony may have found a solution for the overheating Snapdragon 810: ... http://bit.ly/1XF35mP  #Xperia"
"positive","sony","It would be poetic if Nintendo became a Sony 2nd Party Developer. It would also make choosing consoles every generation very easy"
"positive","sony","Sony's 20th Anniversary sale going on now http://blog.us.playstation.com/2015/09/08/playstation-store-update-408/ …"
"positive","sony","PS4 Firmware 3.0 http://tinyurl.com/pe7yepr  As some of you may know, Sony is releasing the 3.0 update for the PS4 sometime in the near"
"negative","sony","PSN is down for some users, not all. No prior warning from Sony either - can you sign in right now? RT. http://www.product-reviews.net/2015/09/09/psn-down-for-some-on-sept-9-no-prior-warning/ …"
